DateTime,VBMFX_Position,VBMFX_Return,rf_daily
2007-09-21,1.0,0.002011755702790552,0.0001457153096315889
2007-09-24,1.0,0.0,0.0001495392233976656
2007-09-25,1.0,0.0,0.0001476277252221436
2007-09-26,1.0,0.0,0.0001453327163460916
2007-09-27,1.0,0.003012471493667679,0.0001445674195510449
2007-09-28,1.0,0.003216658936004979,0.0001487747341608614
2007-10-01,1.0,0.001001664689499693,0.0001525957144554724
2007-10-02,1.0,0.001001764319050302,0.000154123081238744
2007-10-03,1.0,0.0,0.000154123081238744
2007-10-04,1.0,0.0009992375309550994,0.000154123081238744
2007-10-05,1.0,-0.00499475331796384,0.0001556498627912628
2007-10-08,1.0,0.0,0.0001556498627912628
2007-10-09,1.0,0.0,0.0001579389387953434
2007-10-10,1.0,0.0,0.0001579389387953434
2007-10-11,1.0,0.0,0.0001602267005549329
2007-10-12,1.0,-0.001004356320082,0.0001632750077988909
2007-10-15,1.0,0.0,0.0001670821154662328
2007-10-16,1.0,0.001005366065844226,0.0001651790163088585
2007-10-17,1.0,0.005019826111087866,0.0001560314667898854
2007-10-18,1.0,0.001998510422810407,0.0001464803860140584
2007-10-19,1.0,0.003987866699852516,0.0001503035659893293
2007-10-22,1.0,0.0,0.0001556498627912628
2007-10-23,1.0,0.0,0.0001548865451408421
2007-10-24,1.0,0.002978893951072648,0.000149921413020726
2007-10-25,1.0,-0.0009891770714154369,0.0001533594710290132
2007-10-26,1.0,-0.001982830796872004,0.000154123081238744
2007-10-29,1.0,0.0,0.0001560314667898854
2007-10-30,1.0,0.0,0.000154123081238744
2007-10-31,1.0,0.0002993694237189981,0.0001533594710290132
2007-11-01,1.0,0.003987987781985058,0.0001483924345326848
2007-11-02,1.0,0.002978817114445143,0.0001407387292562401
2007-11-05,1.0,-0.002969970116632359,0.0001445674195510449
2007-11-06,1.0,-0.001985822254003677,0.0001464803860140584
2007-11-07,1.0,0.0,0.0001361394395134052
2007-11-08,1.0,0.001989773590680421,0.0001319187551955814
2007-11-09,1.0,0.001986743321839457,0.000127693595368239
2007-11-12,1.0,-0.0009912766484988511,0.000127693595368239
2007-11-13,1.0,-0.001984269554833884,0.0001365229164898007
2007-11-14,1.0,0.0,0.0001330702943709294
2007-11-15,1.0,0.004969572880419548,0.0001288463560800146
2007-11-16,1.0,-0.0009891497940591742,0.0001326864849549025
2007-11-19,1.0,0.001981093207805706,0.0001326864849549025
2007-11-20,1.0,-0.0009890047171442484,0.0001269249029072217
2007-11-21,1.0,0.001978633196817903,0.0001207700187790817
2007-11-23,1.0,0.000987612681695893,0.0001261560621235169
2007-11-26,1.0,0.006903141642504496,0.0001223096313556216
2007-11-27,1.0,-0.003918340029758771,0.0001234639505107715
2007-11-28,1.0,-0.002949030254153495,0.0001192298110723744
2007-11-29,1.0,0.002957752756516774,0.000116918382634168
2007-11-30,1.0,0.004147164477853238,0.0001230792146138526
2007-12-03,1.0,0.003933607970029174,0.0001196149188178453
2007-12-04,1.0,-0.0009801039796810684,0.0001199999893457537
2007-12-05,1.0,-0.0009801599522910598,0.0001199999893457537
2007-12-06,1.0,-0.003925804923918585,0.0001207700187790817
2007-12-07,1.0,-0.005910261807886563,0.0001219247839796544
2007-12-10,1.0,-0.001982854376548104,0.0001192298110723744
2007-12-11,1.0,0.007944006867806053,0.0001149911674716009
2007-12-12,1.0,-0.002954551790944171,0.0001126772781681051
2007-12-13,1.0,-0.002964468693229194,0.0001122914992774948
2007-12-14,1.0,-0.003964959752450259,0.0001126772781681051
2007-12-17,1.0,0.001989995628476571,0.0001199999893457537
2007-12-18,1.0,0.003971753270984424,0.0001188446661026799
2007-12-19,1.0,0.002968234977032358,0.0001138343907851613
2007-12-20,1.0,0.001972083760642951,0.0001142200203299026
2007-12-21,1.0,-0.005905929285881628,0.000117303713834449
2007-12-24,1.0,-0.002970009414771102,0.0001299987833880412
2007-12-26,1.0,-0.002979106809976706,0.0001296146779850016
2007-12-27,1.0,0.003984373634367877,0.0001238486492622926
2007-12-28,1.0,0.004959972835943294,0.0001242333108759652
2007-12-31,1.0,0.007137482076302382,0.0001311508774854975
2008-01-02,1.0,0.005906051338374185,0.000127309267674347
2008-01-03,1.0,0.0,0.0001265405010593135
2008-01-04,1.0,0.00293417362305548,0.0001250025227172991
2008-01-07,1.0,0.0,0.000127693595368239
2008-01-08,1.0,0.0,0.0001269249029072217
2008-01-09,1.0,0.0009763930386634811,0.0001257715860927267
2008-01-10,1.0,-0.003898176322140623,0.0001265405010593135
2008-01-11,1.0,0.004891953106570535,0.0001207700187790817
2008-01-14,1.0,0.0,0.0001246179353584509
2008-01-15,1.0,0.002920622482043056,0.0001238486492622926
2008-01-16,1.0,-0.0009704351370101172,0.0001226944415644304
2008-01-17,1.0,0.002915677450886278,0.0001199999893457537
2008-01-18,1.0,-0.0009689589565905488,0.0001119056830320986
2008-01-22,1.0,0.005818419186702783,9.217935190308779e-05
2008-01-23,1.0,-0.003856426708539029,8.6747152605815e-05
2008-01-24,1.0,-0.00484099656481185,9.295477615278713e-05
2008-01-25,1.0,0.002919329445774776,9.024013079850235e-05
2008-01-28,1.0,0.0009698987486699284,9.179158318017855e-05
2008-01-29,1.0,-0.002907200990513004,8.946417800981266e-05
2008-01-30,1.0,-0.0009725967928035928,8.6747152605815e-05
2008-01-31,1.0,0.006055282116975924,7.702833764056116e-05
2008-02-01,1.0,0.0009725354155143418,8.24737943578846e-05
2008-02-04,1.0,-0.0019398691454664,8.907614494035876e-05
2008-02-05,1.0,0.002914690451019775,8.597051920578025e-05
2008-02-06,1.0,-0.001938878599294536,8.24737943578846e-05
2008-02-07,1.0,-0.004854025490486413,8.519373439619393e-05
2008-02-08,1.0,0.001952283297204094,8.75236346555841e-05
2008-02-11,1.0,0.0009729421843014396,9.062805053217105e-05
2008-02-12,1.0,-0.002918581886450888,9.062805053217105e-05
2008-02-13,1.0,-0.001950820790988406,8.946417800981266e-05
2008-02-14,1.0,-0.005864471658622139,9.062805053217105e-05
2008-02-15,1.0,0.001965755000187031,8.6747152605815e-05
2008-02-19,1.0,-0.006868728443023331,8.946417800981266e-05
2008-02-20,1.0,-0.001976619453230466,8.829996541415142e-05
2008-02-21,1.0,0.006931086413596299,8.635885482832784e-05
2008-02-22,1.0,-0.001966901451759817,8.635885482832784e-05
2008-02-25,1.0,-0.00492616496113174,8.635885482832784e-05
2008-02-26,1.0,0.000989813594451494,8.402827315934225e-05
2008-02-27,1.0,0.00296699874954065,7.780671582890974e-05
2008-02-28,1.0,0.00591742899996861,7.469229028500557e-05
2008-02-29,1.0,0.01082758540730322,7.274453736161313e-05
2008-03-03,1.0,-0.001947623216327909,6.689555910033285e-05
2008-03-04,1.0,-0.00585378597431907,6.533438035116745e-05
2008-03-05,1.0,-0.004906390347723666,6.025632059736274e-05
2008-03-06,1.0,-0.001972838073394212,5.478039315431893e-05
2008-03-07,1.0,0.002964492000912866,5.71281408126012e-05
2008-03-10,1.0,0.002955893221697981,5.321445913253342e-05
2008-03-11,1.0,-0.005894200358482649,5.83014960653383e-05
2008-03-12,1.0,0.009881721974341007,5.83014960653383e-05
2008-03-13,1.0,-0.004892149257508693,5.321445913253342e-05
2008-03-14,1.0,0.00393297634716494,4.655236478057212e-05
2008-03-17,1.0,0.006856496674612522,4.380590832075981e-05
2008-03-18,1.0,-0.004863996756689914,3.634168329846865e-05
2008-03-19,1.0,0.003909827455428561,2.413310991267181e-05
2008-03-20,1.0,0.001947300120240136,2.492188974012599e-05
2008-03-24,1.0,-0.009718383731611047,4.890496441523062e-05
2008-03-25,1.0,0.003925991486656955,5.086440351265153e-05
2008-03-26,1.0,0.0009765648756787648,5.086440351265153e-05
2008-03-27,1.0,-0.002929023670927955,5.125617572176999e-05
2008-03-28,1.0,0.002937628053031771,5.243126126464048e-05
2008-03-31,1.0,0.005981264650282814,5.438896734411003e-05
2008-04-01,1.0,-0.004872974271449615,5.517178051372973e-05
2008-04-02,1.0,-0.00195915537340241,5.556312942989194e-05
2008-04-03,1.0,0.0,5.517178051372973e-05
2008-04-04,1.0,0.005888679264253183,5.321445913253342e-05
2008-04-07,1.0,-0.00195142877732335,5.71281408126012e-05
2008-04-08,1.0,0.0,5.556312942989194e-05
2008-04-09,1.0,0.003910246299076769,5.164790941170061e-05
2008-04-10,1.0,-0.002921241758238269,5.008074350687508e-05
2008-04-11,1.0,0.002929800413549621,4.69445612010233e-05
2008-04-14,1.0,-0.001947387238024678,4.262827574930128e-05
2008-04-15,1.0,-0.003902696339497136,4.341340280400452e-05
2008-04-16,1.0,-0.00587641411608264,4.419837517355418e-05
2008-04-17,1.0,-0.001970654833892027,4.851296093222324e-05
2008-04-18,1.0,0.001974545982477149,5.321445913253342e-05
2008-04-21,1.0,0.002955534541242866,5.282287944297082e-05
2008-04-22,1.0,0.0,5.008074350687508e-05
2008-04-23,1.0,-0.000982545572185911,4.968885569511805e-05
2008-04-24,1.0,-0.003932991527872631,4.968885569511805e-05
2008-04-25,1.0,-0.0009873953349526232,5.282287944297082e-05
2008-04-28,1.0,0.001976497566954283,5.634571196244664e-05
2008-04-29,1.0,0.000986421588243136,5.75192976255412e-05
2008-04-30,1.0,0.006823989647651629,5.634571196244664e-05
2008-05-01,1.0,0.001963685402851523,5.71281408126012e-05
2008-05-02,1.0,-0.002940239499040875,5.908354097372559e-05
2008-05-05,1.0,0.0,6.025632059736274e-05
2008-05-06,1.0,-0.001966425577614284,6.416309471890536e-05
2008-05-07,1.0,0.001970300025980976,6.572473239052634e-05
2008-05-08,1.0,0.002948910000704075,6.533438035116745e-05
2008-05-09,1.0,0.0009813708981649683,6.650532175767054e-05
2008-05-12,1.0,-0.001958963420483517,6.962615083461188e-05
2008-05-13,1.0,-0.005887940847425055,7.196516950935816e-05
2008-05-14,1.0,0.0,7.157542840707798e-05
2008-05-15,1.0,0.004935718979589554,7.196516950935816e-05
2008-05-16,1.0,0.0,7.23548724916867e-05
2008-05-19,1.0,0.0009822469515499144,7.157542840707798e-05
2008-05-20,1.0,0.001962808490517887,7.31341641264649e-05
2008-05-21,1.0,-0.001958963420483517,7.31341641264649e-05
2008-05-22,1.0,-0.004906900070262399,7.31341641264649e-05
2008-05-23,1.0,0.00295877151728674,7.31341641264649e-05
2008-05-27,1.0,-0.003933013014276732,7.430281586562337e-05
2008-05-28,1.0,-0.004936368972212168,7.430281586562337e-05
2008-05-29,1.0,-0.002975975653290663,7.469229028500557e-05
2008-05-30,1.0,0.0059942857980535,7.430281586562337e-05
2008-06-02,1.0,0.002978795770665288,7.274453736161313e-05
2008-06-03,1.0,0.002971004058792248,7.274453736161313e-05
2008-06-04,1.0,-0.003949253776275197,7.23548724916867e-05
2008-06-05,1.0,-0.002973298244579259,7.274453736161313e-05
2008-06-06,1.0,0.003976084333112917,7.274453736161313e-05
2008-06-09,1.0,-0.004950077164614708,7.430281586562337e-05
2008-06-10,1.0,-0.006965578407538975,7.936301616751074e-05
2008-06-11,1.0,0.002003690970773686,7.702833764056116e-05
2008-06-12,1.0,-0.005999298598032277,7.85849419846496e-05
2008-06-13,1.0,-0.00201191827562397,7.81958479070255e-05
2008-06-16,1.0,0.0,8.130753713309069e-05
2008-06-17,1.0,0.002015974251062813,7.81958479070255e-05
2008-06-18,1.0,0.005029589507641985,7.586048516672328e-05
2008-06-19,1.0,-0.003003472198003121,7.508172663661661e-05
2008-06-20,1.0,0.001004639812840269,7.352375279379153e-05
2008-06-23,1.0,-0.001003631524653326,7.352375279379153e-05
2008-06-24,1.0,0.002008703476353402,7.196516950935816e-05
2008-06-25,1.0,0.0,7.118564917729664e-05
2008-06-26,1.0,0.003005906095375321,6.845612637285114e-05
2008-06-27,1.0,0.00199875076030076,6.611504619025155e-05
2008-06-30,1.0,0.003902972717768627,7.469229028500557e-05
2008-07-01,1.0,-0.001993928738968531,7.352375279379153e-05
2008-07-02,1.0,0.0,7.157542840707798e-05
2008-07-03,1.0,-0.0009995680475954893,7.23548724916867e-05
2008-07-07,1.0,0.002000891390050663,7.352375279379153e-05
2008-07-08,1.0,0.002993917548079539,7.31341641264649e-05
2008-07-09,1.0,0.00298481825637853,7.157542840707798e-05
2008-07-10,1.0,0.0,6.572473239052634e-05
2008-07-11,1.0,-0.004960378781072694,6.377258964507249e-05
2008-07-14,1.0,0.002990933815829822,5.986543241132125e-05
2008-07-15,1.0,0.0,5.478039315431893e-05
2008-07-16,1.0,-0.005964597817626593,5.399750307555351e-05
2008-07-17,1.0,-0.005999407808661816,5.634571196244664e-05
2008-07-18,1.0,-0.003018178654586867,5.83014960653383e-05
2008-07-21,1.0,0.001009077744471565,5.83014960653383e-05
2008-07-22,1.0,-0.002016614971254715,6.10379819414586e-05
2008-07-23,1.0,0.0,6.260084472953231e-05
2008-07-24,1.0,0.006060502580838012,6.494399006440332e-05
2008-07-25,1.0,-0.005019489537517074,6.884617270408455e-05
2008-07-28,1.0,0.005044811918158976,6.806604185438658e-05
2008-07-29,1.0,-0.002007369482654675,6.767591914114135e-05
2008-07-30,1.0,0.001005539256162091,6.689555910033285e-05
2008-07-31,1.0,0.008072590034824412,6.611504619025155e-05
2008-08-01,1.0,-0.001000392732303124,6.533438035116745e-05
2008-08-04,1.0,-0.002004744888878474,6.884617270408455e-05
2008-08-05,1.0,-0.002007628760649749,6.884617270408455e-05
2008-08-06,1.0,-0.003018073914746067,6.455356152268443e-05
2008-08-07,1.0,0.005044967441445225,6.533438035116745e-05
2008-08-08,1.0,0.001004222667309485,6.689555910033285e-05
2008-08-11,1.0,-0.004011963533151364,7.352375279379153e-05
2008-08-12,1.0,0.004028124220631479,7.31341641264649e-05
2008-08-13,1.0,-0.002005940978837217,7.274453736161313e-05
2008-08-14,1.0,0.002009972865774978,7.430281586562337e-05
2008-08-15,1.0,0.003008422015393863,7.274453736161313e-05
2008-08-18,1.0,0.0,7.157542840707798e-05
2008-08-19,1.0,0.0,7.079583181268667e-05
2008-08-20,1.0,0.004000580701909229,6.728575822556593e-05
2008-08-21,1.0,-0.00298744703577758,6.767591914114135e-05
2008-08-22,1.0,-0.001998655321534537,6.689555910033285e-05
2008-08-25,1.0,0.00300378338631635,6.845612637285114e-05
2008-08-26,1.0,0.0009978026102444026,6.728575822556593e-05
2008-08-27,1.0,0.0009964836428373314,6.572473239052634e-05
2008-08-28,1.0,-0.0009954916516898837,6.845612637285114e-05
2008-08-29,1.0,0.003003154707146516,6.767591914114135e-05
2008-09-02,1.0,0.002993596860510817,6.767591914114135e-05
2008-09-03,1.0,0.00199025827736099,6.689555910033285e-05
2008-09-04,1.0,0.002979618412561669,6.650532175767054e-05
2008-09-05,1.0,-0.00198056457720075,6.611504619025155e-05
2008-09-08,1.0,0.007936694175610937,6.728575822556593e-05
2008-09-09,1.0,0.0009838762299649861,6.533438035116745e-05
2008-09-10,1.0,-0.001966057294842782,6.494399006440332e-05
2008-09-11,1.0,0.0,6.338204629385835e-05
2008-09-12,1.0,-0.004926062769131545,5.869253770729443e-05
2008-09-15,1.0,0.004950448991599465,4.027196586142701e-05
2008-09-16,1.0,-0.005911626483403487,3.319466335782728e-05
2008-09-17,1.0,0.0,1.190298363207276e-06
2008-09-18,1.0,-0.004955999259141142,9.116545717002822e-06
2008-09-19,1.0,-0.007968319073570762,3.90932881320083e-05
2008-09-22,1.0,-0.0010037150714719,5.047259277701777e-05
2008-09-23,1.0,-0.001004804941080684,3.162022073865955e-05
2008-09-24,1.0,0.001005815589554926,1.939714872856158e-05
2008-09-25,1.0,-0.004019952485475597,3.004515569715593e-05
2008-09-26,1.0,-0.002017966250991932,3.437508715364856e-05
2008-09-29,1.0,0.01011097053080134,3.712805003863728e-05
2008-09-30,1.0,-0.008140371499017918,3.634168329846865e-05
2008-10-01,1.0,0.003039657304615861,3.358817681675674e-05
2008-10-02,1.0,0.002020840560130077,2.492188974012599e-05
2008-10-03,1.0,0.001007569091323379,2.018686664317926e-05
2008-10-06,1.0,0.005035699911582148,2.137115009137602e-05
2008-10-07,1.0,-0.002004478544511801,3.240751982014345e-05
2008-10-08,1.0,-0.009036407142472891,2.689315637249834e-05
2008-10-09,1.0,-0.007091171161213494,2.373866143035031e-05
2008-10-10,1.0,-0.00612347298100191,9.908303843175759e-06
2008-10-13,1.0,-0.007186148527433156,9.908303843175759e-06
2008-10-14,1.0,0.001034619318668328,1.346926955103633e-05
2008-10-15,1.0,0.002066016327905817,8.720607641343747e-06
2008-10-16,1.0,0.0,1.821227827725203e-05
2008-10-17,1.0,-0.00309317576415602,3.280111102821337e-05
2008-10-20,1.0,0.005170259505121733,4.890496441523062e-05
2008-10-21,1.0,0.00411553004093701,4.341340280400452e-05
2008-10-22,1.0,0.003073500360253334,4.145029499813546e-05
2008-10-23,1.0,-0.003064082900355203,3.870031805486285e-05
2008-10-24,1.0,-0.006147083394822395,3.516184210039519e-05
2008-10-27,1.0,-0.004124844380417381,3.319466335782728e-05
2008-10-28,1.0,-0.004140091529067358,3.043898033650017e-05
2008-10-29,1.0,-0.001039493541099001,2.452751934667319e-05
2008-10-30,1.0,-0.00312197753119936,1.623671079520328e-05
2008-10-31,1.0,0.004193108202204199,1.821227827725203e-05
