DateTime,USD_Position,USD_Return,rf_daily
2007-02-21,0.0,0.0002375180245459685,0.000200428742574088
2007-02-22,0.0,0.001306265426285202,0.0002008060825058333
2007-02-23,0.0,-0.002964895646404342,0.000200428742574088
2007-02-26,0.0,-0.001665271680226454,0.0002008060825058333
2007-02-27,0.0,-0.005361574485952203,0.000198919025429678
2007-02-28,0.0,0.00107805862807453,0.0001996739554988025
2007-03-01,0.0,0.001316269124724823,0.0001992965083419396
2007-03-02,0.0,0.0007169880302932974,0.0001981639523118695
2007-03-05,0.0,0.004896150854653447,0.0001974087360914201
2007-03-06,0.0,-0.000950705045799527,0.000198919025429678
2007-03-07,0.0,-0.003449517266326363,0.0001981639523118695
2007-03-08,0.0,0.003819523746559028,0.0001974087360914201
2007-03-09,0.0,0.001664677671682879,0.0001974087360914201
2007-03-12,0.0,-0.004510888687728754,0.0001970310743006909
2007-03-13,0.0,-0.001550169955542802,0.0001970310743006909
2007-03-14,0.0,-0.001433210817757491,0.000195897874124773
2007-03-15,0.0,0.0008372167720753776,0.0001955200691088343
2007-03-16,0.0,-0.005377592574104639,0.0001951422282697735
2007-03-19,0.0,0.001922336011794812,0.000195897874124773
2007-03-20,0.0,-0.00335770213870068,0.000195897874124773
2007-03-21,0.0,-0.004091011488246865,0.0001955200691088343
2007-03-22,0.0,0.003866131542860529,0.000195897874124773
2007-03-23,0.0,0.002286706580580278,0.0001966533767139289
2007-03-26,0.0,-0.002401500374324073,0.000195897874124773
2007-03-27,0.0,-0.0008425576947694857,0.0001966533767139289
2007-03-28,0.0,0.000240894380819201,0.000195897874124773
2007-03-29,0.0,0.0007226009812817402,0.0001955200691088343
2007-03-30,0.0,-0.00192557515665559,0.0001951422282697735
2007-04-02,0.0,-0.000723472306438766,0.0001951422282697735
2007-04-03,0.0,0.003378771208118803,0.0001955200691088343
2007-04-04,0.0,-0.002285056379068284,0.0001962756433240287
2007-04-05,0.0,-0.003375105862908345,0.0001951422282697735
2007-04-09,0.0,0.005079803669509886,0.0001943864390943073
2007-04-10,0.0,-0.004813496188011079,0.0001947643516004849
2007-04-11,0.0,-0.0003627422056091678,0.0001951422282697735
2007-04-12,0.0,-0.003628830639988756,0.0001947643516004849
2007-04-13,0.0,-0.00291374875757211,0.0001943864390943073
2007-04-16,0.0,-0.0007305194277387184,0.0001940084907445794
2007-04-17,0.0,-0.002924306868063331,0.0001940084907445794
2007-04-18,0.0,-0.001099889591484771,0.0001936305065439736
2007-04-19,0.0,-0.001223372605022033,0.0001932524864862728
2007-04-20,0.0,0.0,0.0001932524864862728
2007-04-23,0.0,0.001224871078744361,0.0001928744305643715
2007-04-24,0.0,-0.002324379948337785,0.0001928744305643715
2007-04-25,0.0,-0.001471523508170369,0.0001924963387716083
2007-04-26,0.0,0.003929751855887842,0.0001921182111008779
2007-04-27,1.0,-0.002691146430619296,0.0001917400475455189
2007-04-30,0.0,-0.0009812563749848069,0.0001902270343414614
2007-05-01,0.0,0.001841639429086994,0.0001898486912605968
2007-05-02,0.0,0.001715678826793576,0.0001902270343414614
2007-05-03,0.0,0.002569110471750236,0.0001898486912605968
2007-05-04,0.0,-0.00256252705665494,0.0001898486912605968
2007-05-07,0.0,-0.0007340048955438716,0.0001894703122542474
2007-05-08,0.0,0.003183179912573886,0.0001898486912605968
2007-05-09,0.0,0.000976253347287237,0.0001890918973153077
2007-05-10,1.0,0.00329193225447133,0.0001887134464371165
2007-05-11,1.0,-0.002065842350880809,0.0001887134464371165
2007-05-14,0.0,-0.0006089022173089154,0.0001879564368354458
2007-05-15,0.0,-0.003899106811430908,0.0001871992833946123
2007-05-16,0.0,0.0050153353163227,0.00018416923014275
2007-05-17,0.0,0.001947371294831468,0.000186441986059771
2007-05-18,1.0,-0.001457759317625151,0.0001875778780984216
2007-05-21,1.0,0.001946516642939988,0.0001890918973153077
2007-05-22,1.0,0.0003642396682195237,0.0001909836127538256
2007-05-23,1.0,-0.0009710138566251247,0.0001902270343414614
2007-05-24,1.0,0.001214993396694508,0.0001902270343414614
2007-05-25,1.0,-0.0009707781519183722,0.0001890918973153077
2007-05-29,1.0,-0.000242976703704989,0.0001898486912605968
2007-05-30,0.0,0.001457936461443987,0.0001879564368354458
2007-05-31,1.0,-0.001577062391564854,0.0001834113566834272
2007-06-01,0.0,0.0002429725677388639,0.0001856845447760769
2007-06-04,0.0,-0.003158432181661119,0.000186441986059771
2007-06-05,0.0,-0.002071632634694232,0.0001871992833946123
2007-06-06,0.0,0.0001221411198562006,0.0001860632834149722
2007-06-07,0.0,0.004761897220785904,0.0001860632834149722
2007-06-08,1.0,0.004860876430047956,0.0001849269594886849
2007-06-11,0.0,0.000241826611150131,0.0001834113566834272
2007-06-12,1.0,0.002176282277454034,0.0001830323658940092
2007-06-13,1.0,0.001809645638598534,0.0001807576638885866
2007-06-14,1.0,0.001083770916406657,0.0001803784206118042
2007-06-15,1.0,-0.003368203880042331,0.000176963605925673
2007-06-18,0.0,-0.001689793509074944,0.0001796198257604242
2007-06-19,1.0,-0.002055352083509154,0.0001803784206118042
2007-06-20,0.0,-0.0002423585199787803,0.0001837903114307871
2007-06-21,0.0,0.00254491907913601,0.0001822742761612428
2007-06-22,1.0,-0.004714214954885332,0.0001834113566834272
2007-06-25,0.0,-0.0002428545537498383,0.0001868206527173566
2007-06-26,0.0,-0.0003644166594762854,0.0001868206527173566
2007-06-27,0.0,0.0003645495073900662,0.0001849269594886849
2007-06-28,0.0,0.0001215031130654687,0.0001853057701362015
2007-06-29,0.0,-0.004980003072886152,0.0001868206527173566
2007-07-02,0.0,-0.006469711805948131,0.0001917400475455189
2007-07-03,0.0,0.0004914721197606386,0.0001917400475455189
2007-07-05,0.0,0.001350860984149715,0.0001917400475455189
2007-07-06,0.0,-0.000981136008786243,0.0001917400475455189
2007-07-09,0.0,-0.0003682639287261313,0.0001924963387716083
2007-07-10,0.0,-0.006999873421196456,0.0001917400475455189
2007-07-11,0.0,-0.001607683062536669,0.0001917400475455189
2007-07-12,0.0,-0.001114876298062506,0.0001924963387716083
2007-07-13,0.0,-0.0007440173493038493,0.0001924963387716083
2007-07-16,0.0,-0.0007446660042784714,0.0001928744305643715
2007-07-17,0.0,0.0002484385655108223,0.0001921182111008779
2007-07-18,0.0,-0.00148997697067188,0.0001921182111008779
2007-07-19,0.0,0.0,0.0001928744305643715
2007-07-20,0.0,-0.001616479188980779,0.0001924963387716083
2007-07-23,0.0,0.0007472606539993265,0.0001943864390943073
2007-07-24,0.0,-0.003360256978142573,0.0001943864390943073
2007-07-25,0.0,0.007117878144243139,0.0001932524864862728
2007-07-26,0.0,-0.00247990792129793,0.0001906053415035025
2007-07-27,0.0,0.006215040633521518,0.0001879564368354458
2007-07-30,0.0,-0.001235311647819204,0.0001921182111008779
2007-07-31,0.0,-0.0009895093700007518,0.0001921182111008779
2007-08-01,0.0,0.001238159064900879,0.0001894703122542474
2007-08-02,0.0,-0.001978529203353285,0.0001894703122542474
2007-08-03,0.0,-0.006566705306763398,0.0001879564368354458
2007-08-06,0.0,0.0008730318602867548,0.0001890918973153077
2007-08-07,0.0,0.002866085444655386,0.0001913618480988699
2007-08-08,0.0,-0.00173964976643981,0.0001917400475455189
2007-08-09,0.0,0.004978859150012838,0.000186441986059771
2007-08-10,0.0,-0.0007430958655086917,0.0001773431743243847
2007-08-13,0.0,0.004586052865424906,0.0001837903114307871
2007-08-14,1.0,0.005428683472482376,0.0001799991412381186
2007-08-15,1.0,0.004049599211014332,0.0001636558822910583
2007-08-16,1.0,-0.001099930802081373,0.0001476277252221436
2007-08-17,1.0,-0.003670659971071188,0.0001464803860140584
2007-08-20,1.0,-0.0003683995970090725,0.0001219247839796544
2007-08-21,1.0,0.001105606095867406,0.0001399725495365711
2007-08-22,1.0,-0.002945120506331889,0.0001430363848669014
2007-08-23,1.0,-0.001353853665865379,0.0001514498050398938
2007-08-24,1.0,-0.005792472568875606,0.0001647982873829168
2007-08-27,0.0,0.0008677289749978723,0.0001796198257604242
2007-08-28,0.0,0.0002477616174165753,0.0001708855892015304
2007-08-29,0.0,-0.00074300627044388,0.0001548865451408421
2007-08-30,0.0,0.001115290838770155,0.0001495392233976656
2007-08-31,0.0,0.0,0.0001560314667898854
2007-09-04,0.0,0.001113953915964583,0.0001735458623464137
2007-09-05,0.0,-0.003214571163019597,0.0001693646353342348
2007-09-06,0.0,-0.001860599364532645,0.0001667015683410877
2007-09-07,0.0,-0.00633779207771723,0.0001583203236481534
2007-09-10,0.0,-0.001750867824554803,0.000154123081238744
2007-09-11,0.0,-0.001503417026319731,0.0001598454981310837
2007-09-12,0.0,-0.004265951705260673,0.0001567945651683722
2007-09-13,0.0,0.001890140180509814,0.0001587016720010492
2007-09-14,0.0,0.001383481416125321,0.0001560314667898854
2007-09-17,0.0,0.00125594662988604,0.0001613700890652492
2007-09-18,0.0,-0.00639741756674761,0.0001560314667898854
2007-09-19,0.0,0.001136270273013995,0.0001529776110411607
2007-09-20,0.0,-0.009079460189089672,0.0001476277252221436
2007-09-21,0.0,0.0002544749631006038,0.0001457153096315889
2007-09-24,0.0,-0.0008905813763757653,0.0001495392233976656
2007-09-25,0.0,-0.002801492730458599,0.0001476277252221436
2007-09-26,0.0,0.002298560985666054,0.0001453327163460916
2007-09-27,0.0,-0.001911090966510876,0.0001445674195510449
2007-09-28,0.0,-0.007914158107863334,0.0001487747341608614
2007-10-01,0.0,0.002316010066245822,0.0001525957144554724
2007-10-02,0.0,0.005134807677070752,0.000154123081238744
2007-10-03,0.0,0.003448232854958322,0.000154123081238744
2007-10-04,0.0,-0.001145428767216239,0.000154123081238744
2007-10-05,0.0,-0.002166230773037126,0.0001556498627912628
2007-10-08,0.0,0.004597121971331886,0.0001556498627912628
2007-10-09,0.0,-0.001779577893821549,0.0001579389387953434
2007-10-10,0.0,-0.001910117511913834,0.0001579389387953434
2007-10-11,0.0,-0.00382744874809493,0.0001602267005549329
2007-10-12,0.0,0.001793024927834397,0.0001632750077988909
2007-10-15,0.0,-0.001662041431649719,0.0001670821154662328
2007-10-16,0.0,0.002048964907323647,0.0001651790163088585
2007-10-17,0.0,-0.001661306752945291,0.0001560314667898854
2007-10-18,0.0,-0.006784516001756002,0.0001464803860140584
2007-10-19,0.0,-0.002319792296385903,0.0001503035659893293
2007-10-22,0.0,0.008396768708622826,0.0001556498627912628
2007-10-23,0.0,-0.006021025306211847,0.0001548865451408421
2007-10-24,0.0,-0.0005154438461196786,0.000149921413020726
2007-10-25,0.0,-0.003481679714193331,0.0001533594710290132
2007-10-26,0.0,-0.003234989699132496,0.000154123081238744
2007-10-29,0.0,-0.002466603198977513,0.0001560314667898854
2007-10-30,0.0,-0.0009109799344134695,0.000154123081238744
2007-10-31,0.0,-0.003777429970214796,0.0001533594710290132
2007-11-01,0.0,0.001438192679512396,0.0001483924345326848
2007-11-02,0.0,-0.003264133854989137,0.0001407387292562401
2007-11-05,0.0,0.001178988362624311,0.0001445674195510449
2007-11-06,0.0,-0.005102700354457923,0.0001464803860140584
2007-11-07,0.0,-0.008285076878389752,0.0001361394395134052
2007-11-08,0.0,0.0006629813013574459,0.0001319187551955814
2007-11-09,0.0,-0.0007950909001017692,0.000127693595368239
2007-11-12,0.0,0.006631299600549534,0.000127693595368239
2007-11-13,0.0,-0.0002635608966901071,0.0001365229164898007
2007-11-14,0.0,-0.0009225052366625963,0.0001330702943709294
2007-11-15,0.0,0.003429654987516795,0.0001288463560800146
2007-11-16,0.0,-0.003154960756307945,0.0001326864849549025
2007-11-19,0.0,-0.0006594098714282071,0.0001326864849549025
2007-11-20,0.0,-0.007521769649063925,0.0001269249029072217
2007-11-21,0.0,-0.001861446501165265,0.0001207700187790817
2007-11-23,0.0,-0.000266373293561939,0.0001261560621235169
2007-11-26,0.0,-0.002531677997070991,0.0001223096313556216
2007-11-27,0.0,0.003205955941928629,0.0001234639505107715
2007-11-28,0.0,-0.0002662668904487298,0.0001192298110723744
2007-11-29,0.0,0.006792681065505679,0.000116918382634168
2007-11-30,0.0,0.007408456345004089,0.0001230792146138526
2007-12-03,0.0,-0.002889050772091672,0.0001196149188178453
2007-12-04,0.0,-0.003160777858619013,0.0001199999893457537
2007-12-05,0.0,0.009512500957580272,0.0001199999893457537
2007-12-06,1.0,-0.0003927026207732887,0.0001207700187790817
2007-12-07,1.0,-0.001178271028107414,0.0001219247839796544
2007-12-10,1.0,-0.003014855868048394,0.0001192298110723744
2007-12-11,0.0,0.002103650634305065,0.0001149911674716009
2007-12-12,1.0,-0.001049617289076599,0.0001126772781681051
2007-12-13,0.0,0.00551613044801802,0.0001122914992774948
2007-12-14,1.0,0.01149431701769599,0.0001126772781681051
2007-12-17,1.0,-0.0005165407317440085,0.0001199999893457537
2007-12-18,1.0,0.0001292265637375944,0.0001188446661026799
2007-12-19,1.0,0.002325186245526023,0.0001138343907851613
2007-12-20,1.0,0.002577710878677308,0.0001142200203299026
2007-12-21,1.0,-0.0008998546599868762,0.000117303713834449
2007-12-24,1.0,-0.001930024749394188,0.0001299987833880412
2007-12-26,1.0,-0.005414440770886486,0.0001296146779850016
2007-12-27,1.0,-0.006999363640274314,0.0001238486492622926
2007-12-28,0.0,-0.005090711219701283,0.0001242333108759652
2007-12-31,0.0,0.006297503540431348,0.0001311508774854975
2008-01-02,0.0,-0.009517545718178755,0.000127309267674347
2008-01-03,1.0,-0.001053071340913481,0.0001265405010593135
2008-01-04,1.0,-0.001317676570369519,0.0001250025227172991
2008-01-07,1.0,0.00501381777051968,0.000127693595368239
2008-01-08,1.0,-0.0007876796643827566,0.0001269249029072217
2008-01-09,1.0,0.00407302005134369,0.0001257715860927267
2008-01-10,1.0,-0.006411906248496191,0.0001265405010593135
2008-01-11,1.0,0.000658541440232252,0.0001207700187790817
2008-01-14,1.0,-0.004869738486899755,0.0001246179353584509
2008-01-15,1.0,-0.0005290426557921224,0.0001238486492622926
2008-01-16,0.0,0.009130639727308543,0.0001226944415644304
2008-01-17,1.0,-0.001180225082138997,0.0001199999893457537
2008-01-18,1.0,0.002756978988063929,0.0001119056830320986
2008-01-22,1.0,-0.0003927570093691379,9.217935190308779e-05
2008-01-23,1.0,0.0006549188311346654,8.6747152605815e-05
2008-01-24,1.0,-0.009293181548329699,9.295477615278713e-05
2008-01-25,1.0,0.003699283528410868,9.024013079850235e-05
2008-01-28,1.0,-0.005133597253940247,9.179158318017855e-05
2008-01-29,0.0,-0.0005292526403579689,8.946417800981266e-05
2008-01-30,0.0,-0.006751418189692382,8.6747152605815e-05
2008-01-31,0.0,0.001999220689315795,7.702833764056116e-05
2008-02-01,0.0,0.003591336019824753,8.24737943578846e-05
2008-02-04,0.0,-0.001060228030426935,8.907614494035876e-05
2008-02-05,0.0,0.009950908487050825,8.597051920578025e-05
2008-02-06,1.0,0.000262698927284255,8.24737943578846e-05
2008-02-07,1.0,0.01050700102667168,8.519373439619393e-05
2008-02-08,1.0,-0.00350928338826817,8.75236346555841e-05
2008-02-11,1.0,-0.001173814269465834,9.062805053217105e-05
2008-02-12,1.0,-0.003395170149043225,9.062805053217105e-05
2008-02-13,1.0,0.001048242025348367,8.946417800981266e-05
2008-02-14,1.0,-0.003272251243546354,9.062805053217105e-05
2008-02-15,1.0,-0.0006566388805759882,8.6747152605815e-05
2008-02-19,0.0,-0.001314040422157214,8.946417800981266e-05
2008-02-20,0.0,0.001578983507658283,8.829996541415142e-05
2008-02-21,1.0,-0.006831374851523964,8.635885482832784e-05
2008-02-22,0.0,-0.001058225299859883,8.635885482832784e-05
2008-02-25,0.0,0.0001324435470746455,8.635885482832784e-05
2008-02-26,0.0,-0.01019458037218279,8.402827315934225e-05
2008-02-27,0.0,-0.007356915944913611,7.780671582890974e-05
2008-02-28,0.0,-0.006602855003565944,7.469229028500557e-05
2008-02-29,0.0,-0.0001356773747266393,7.274453736161313e-05
2008-03-03,0.0,-0.0001356957855745966,6.689555910033285e-05
2008-03-04,0.0,-0.0005426497664701158,6.533438035116745e-05
2008-03-05,0.0,-0.002443664081276387,6.025632059736274e-05
2008-03-06,0.0,-0.006532435152485583,5.478039315431893e-05
2008-03-07,0.0,0.0004109421821489878,5.71281408126012e-05
2008-03-10,0.0,-0.000547732660495126,5.321445913253342e-05
2008-03-11,0.0,0.003973159665912052,5.83014960653383e-05
2008-03-12,0.0,-0.01200869634384583,5.83014960653383e-05
2008-03-13,0.0,-0.004558036244470709,5.321445913253342e-05
2008-03-14,0.0,-0.005688858532689633,4.655236478057212e-05
2008-03-17,0.0,-0.002791021035664198,4.380590832075981e-05
2008-03-18,0.0,0.001539331258898269,3.634168329846865e-05
2008-03-19,0.0,0.00796422659291185,2.413310991267181e-05
2008-03-20,0.0,0.008455788959142785,2.492188974012599e-05
2008-03-24,0.0,0.002749098944909711,4.890496441523062e-05
2008-03-25,0.0,-0.009184348142203147,5.086440351265153e-05
2008-03-26,0.0,-0.01065296978514829,5.086440351265153e-05
2008-03-27,0.0,0.002097630001368866,5.125617572176999e-05
2008-03-28,0.0,0.0002790488702832938,5.243126126464048e-05
2008-03-31,0.0,0.001674145453001152,5.438896734411003e-05
2008-04-01,0.0,0.01058488126091151,5.517178051372973e-05
2008-04-02,0.0,-0.004134446423058824,5.556312942989194e-05
2008-04-03,0.0,-0.0005535692547024018,5.517178051372973e-05
2008-04-04,0.0,-0.002769379316756138,5.321445913253342e-05
2008-04-07,0.0,0.002499310102274332,5.71281408126012e-05
2008-04-08,0.0,0.0004156012459795022,5.556312942989194e-05
2008-04-09,0.0,-0.005537886020885896,5.164790941170061e-05
2008-04-10,0.0,0.004037322958858169,5.008074350687508e-05
2008-04-11,0.0,-0.004298463341405934,4.69445612010233e-05
2008-04-14,0.0,0.0009747903802266311,4.262827574930128e-05
2008-04-15,0.0,0.001947682178601973,4.341340280400452e-05
2008-04-16,0.0,-0.008469772415849675,4.419837517355418e-05
2008-04-17,0.0,0.003780935852404577,4.851296093222324e-05
2008-04-18,0.0,0.004603820168104233,5.321445913253342e-05
2008-04-21,0.0,-0.004999313979612174,5.282287944297082e-05
2008-04-22,0.0,-0.004466150565379134,5.008074350687508e-05
2008-04-23,0.0,0.006869449757341828,4.968885569511805e-05
2008-04-24,0.0,0.0100250796959418,4.968885569511805e-05
2008-04-25,0.0,0.003446374370619676,5.282287944297082e-05
2008-04-28,0.0,0.0,5.634571196244664e-05
2008-04-29,0.0,0.001373794104456039,5.75192976255412e-05
2008-04-30,1.0,-0.00521329752503652,5.634571196244664e-05
2008-05-01,0.0,0.01061917832549164,5.71281408126012e-05
2008-05-02,1.0,0.003002200114190945,5.908354097372559e-05
2008-05-05,1.0,-0.004217653858418324,6.025632059736274e-05
2008-05-06,1.0,-0.002596016328300532,6.416309471890536e-05
2008-05-07,1.0,0.006986330633294013,6.572473239052634e-05
2008-05-08,1.0,-0.0004080911226377326,6.533438035116745e-05
2008-05-09,1.0,-0.005851936384474898,6.650532175767054e-05
2008-05-12,1.0,-0.001369008888949197,6.962615083461188e-05
2008-05-13,1.0,0.004386562141342587,7.196516950935816e-05
2008-05-14,1.0,0.001774326310479024,7.157542840707798e-05
2008-05-15,1.0,-0.0006812404730016652,7.196516950935816e-05
2008-05-16,1.0,-0.00695299450361142,7.23548724916867e-05
2008-05-19,0.0,0.002745807079793661,7.157542840707798e-05
2008-05-20,1.0,-0.008762313549100509,7.31341641264649e-05
2008-05-21,0.0,-0.006353578380909775,7.31341641264649e-05
2008-05-22,0.0,0.004726109624023866,7.31341641264649e-05
2008-05-23,0.0,-0.005395675100096198,7.31341641264649e-05
2008-05-27,0.0,0.006259520824352327,7.430281586562337e-05
2008-05-28,0.0,0.002903051209544927,7.430281586562337e-05
2008-05-29,0.0,0.006478202226584351,7.469229028500557e-05
2008-05-30,1.0,-0.001917274665634072,7.430281586562337e-05
2008-06-02,1.0,0.0006861011751131407,7.274453736161313e-05
2008-06-03,1.0,0.004250617815666491,7.274453736161313e-05
2008-06-04,1.0,0.002457677640987699,7.23548724916867e-05
2008-06-05,1.0,-0.00517566416364601,7.274453736161313e-05
2008-06-06,1.0,-0.008899254076278673,7.274453736161313e-05
2008-06-09,0.0,0.006354456255713625,7.430281586562337e-05
2008-06-10,1.0,0.01166778986856176,7.936301616751074e-05
2008-06-11,1.0,-0.006648546595105609,7.702833764056116e-05
2008-06-12,1.0,0.008878589455094898,7.85849419846496e-05
2008-06-13,1.0,0.003926359506239985,7.81958479070255e-05
2008-06-16,1.0,-0.007282547598315037,8.130753713309069e-05
2008-06-17,1.0,-0.001358490331367146,7.81958479070255e-05
2008-06-18,1.0,-0.0009522472152088124,7.586048516672328e-05
2008-06-19,1.0,0.0005446747575921229,7.508172663661661e-05
2008-06-20,1.0,-0.006124177423492916,7.352375279379153e-05
2008-06-23,1.0,0.005477222135628734,7.352375279379153e-05
2008-06-24,1.0,-0.002587531535021115,7.196516950935816e-05
2008-06-25,1.0,-0.004232626537897577,7.118564917729664e-05
2008-06-26,1.0,-0.006033215954546312,6.845612637285114e-05
2008-06-27,0.0,-0.001793312970739369,6.611504619025155e-05
2008-06-30,0.0,0.001381957894936559,7.469229028500557e-05
2008-07-01,0.0,-0.001242014063313812,7.352375279379153e-05
2008-07-02,0.0,-0.004698133955801431,7.157542840707798e-05
2008-07-03,0.0,0.009856991482786626,7.23548724916867e-05
2008-07-07,0.0,-0.0009623274248002911,7.352375279379153e-05
2008-07-08,0.0,0.004678739175067781,7.31341641264649e-05
2008-07-09,1.0,-0.005889608171404159,7.157542840707798e-05
2008-07-10,0.0,-0.001240065651894828,6.572473239052634e-05
2008-07-11,0.0,-0.005380044159766229,6.377258964507249e-05
2008-07-14,0.0,-0.002496536879128874,5.986543241132125e-05
2008-07-15,0.0,-0.0006951532763646018,5.478039315431893e-05
2008-07-16,0.0,0.002643589881047514,5.399750307555351e-05
2008-07-17,0.0,0.00249792272098559,5.634571196244664e-05
2008-07-18,0.0,-0.0006920739734456172,5.83014960653383e-05
2008-07-21,0.0,-0.002770530140915994,5.83014960653383e-05
2008-07-22,0.0,0.00638976383001344,6.10379819414586e-05
2008-07-23,0.0,0.004968952733134691,6.260084472953231e-05
2008-07-24,1.0,0.001648163035377959,6.494399006440332e-05
2008-07-25,0.0,-0.0009598203007171735,6.884617270408455e-05
2008-07-28,1.0,-0.002882227322446917,6.806604185438658e-05
2008-07-29,0.0,0.009084597644223535,6.767591914114135e-05
2008-07-30,0.0,0.0001364361828339877,6.689555910033285e-05
2008-07-31,0.0,-0.00122744596651958,6.611504619025155e-05
2008-08-01,0.0,0.002594494104904754,6.533438035116745e-05
2008-08-04,0.0,0.000544823161603647,6.884617270408455e-05
2008-08-05,1.0,0.005717372368359896,6.884617270408455e-05
2008-08-06,1.0,0.004872775091161907,6.455356152268443e-05
2008-08-07,1.0,0.004175716553186604,6.533438035116745e-05
2008-08-08,1.0,0.01743789898252235,6.689555910033285e-05
2008-08-11,1.0,0.003691480355037857,7.352375279379153e-05
2008-08-12,1.0,0.000262764654967107,7.31341641264649e-05
2008-08-13,1.0,0.0007878865054697926,7.274453736161313e-05
2008-08-14,1.0,0.006035941346263396,7.430281586562337e-05
2008-08-15,1.0,0.006651912722192233,7.274453736161313e-05
2008-08-18,1.0,-0.0007773718367001248,7.157542840707798e-05
2008-08-19,1.0,-0.003630788365134197,7.079583181268667e-05
2008-08-20,1.0,0.001561722440151403,6.728575822556593e-05
2008-08-21,1.0,-0.009875287750410133,6.767591914114135e-05
2008-08-22,1.0,0.008005257674300159,6.689555910033285e-05
2008-08-25,1.0,-0.0002603390665538718,6.845612637285114e-05
2008-08-26,1.0,0.005990351334657085,6.728575822556593e-05
2008-08-27,1.0,-0.002588957258798597,6.572473239052634e-05
2008-08-28,1.0,0.00129783867826605,6.845612637285114e-05
2008-08-29,1.0,0.002981150006353683,6.767591914114135e-05
2008-09-02,1.0,0.008787804721015924,6.767591914114135e-05
2008-09-03,1.0,0.0003843041280440218,6.689555910033285e-05
2008-09-04,1.0,0.006659038248777893,6.650532175767054e-05
2008-09-05,1.0,0.004070725001140474,6.611504619025155e-05
2008-09-08,1.0,0.008361789309046408,6.728575822556593e-05
2008-09-09,1.0,-0.004271847638328885,6.533438035116745e-05
2008-09-10,1.0,0.007570958663988492,6.494399006440332e-05
2008-09-11,1.0,0.003757082748787388,6.338204629385835e-05
2008-09-12,1.0,-0.01472239903569783,5.869253770729443e-05
2008-09-15,1.0,-0.0007597512684097696,4.027196586142701e-05
2008-09-16,1.0,0.002027576039660861,3.319466335782728e-05
2008-09-17,1.0,-0.01226762646322133,1.190298363207276e-06
2008-09-18,1.0,-0.001024351249906852,9.116545717002822e-06
2008-09-19,1.0,-0.004357810209170809,3.90932881320083e-05
2008-09-22,1.0,-0.01969617370347687,5.047259277701777e-05
2008-09-23,0.0,0.004202228344217129,3.162022073865955e-05
2008-09-24,1.0,0.004184643516621067,1.939714872856158e-05
2008-09-25,1.0,0.00260446602236919,3.004515569715593e-05
2008-09-26,1.0,-0.0005195598991718509,3.437508715364856e-05
2008-09-29,0.0,0.006757690618372614,3.712805003863728e-05
2008-09-30,1.0,0.02555822507215777,3.634168329846865e-05
2008-10-01,1.0,0.0001258922166729182,3.358817681675674e-05
2008-10-02,1.0,0.012333291822616,2.492188974012599e-05
2008-10-03,1.0,-0.001616172039616726,2.018686664317926e-05
2008-10-06,1.0,0.01705893149333604,2.137115009137602e-05
2008-10-07,1.0,-0.008692447132957026,3.240751982014345e-05
2008-10-08,1.0,-0.0007409850276550722,2.689315637249834e-05
2008-10-09,1.0,0.003089852783149549,2.373866143035031e-05
2008-10-10,1.0,0.02267122048874004,9.908303843175759e-06
2008-10-13,1.0,-0.01349400899496422,9.908303843175759e-06
